lat,lon,rsrp 
39.5979,-106.997,-102
39.5977,-107.037,-105
39.5977,-107.032,-117
39.5977,-107.03,-100
39.5977,-107.029,-103
39.5977,-107.028,-110
39.5977,-107.028,-108
39.5977,-107.025,-98
39.5977,-106.999,-101
39.5977,-106.998,-102
39.5977,-106.998,-102
39.5974,-107.029,-99
39.5974,-107.028,-99
39.5974,-107.028,-108
39.5974,-106.999,-102
39.5974,-106.998,-101
39.5971,-107.025,-98
39.5971,-107.005,-103
39.5971,-107.005,-104
39.5971,-107.005,-103
39.5971,-107.004,-102
39.5971,-106.999,-102
39.5971,-106.998,-101
39.5971,-106.998,-102
39.5968,-107.005,-102
39.5968,-107.005,-103
39.5968,-107.005,-104
39.5968,-107.005,-102
39.5968,-107.004,-104
39.5968,-106.998,-102
39.5968,-106.996,-101
39.5966,-107.007,-104
39.5966,-107.006,-104
39.5966,-107.006,-107
39.5966,-107.006,-106
39.5966,-107.005,-106
39.5966,-107.005,-107
39.5966,-107.005,-107
39.5966,-107.005,-105
39.5966,-107.004,-105
39.5963,-107.007,-94
39.5963,-107.007,-103
39.5963,-107.006,-103
39.5963,-107.006,-105
39.5963,-107.005,-105
39.5963,-107.005,-106
39.5963,-107.005,-103
39.5963,-107.005,-102
39.5963,-106.998,-104
39.5963,-106.997,-102
39.596,-107.007,-94
39.596,-107.007,-94
39.596,-107.006,-97
39.596,-107.006,-106
39.596,-107.006,-107
39.596,-107.005,-104
39.596,-107.005,-105
39.596,-107.005,-103
39.596,-107.005,-103
39.596,-106.997,-101
39.596,-106.997,-105
39.596,-106.995,-103
39.5957,-107.004,-106
39.5957,-106.998,-103
39.5957,-106.997,-102
39.5957,-106.997,-105
39.5957,-106.991,-104
39.5954,-107.016,-97
39.5954,-106.998,-102
39.5954,-106.997,-102
39.5954,-106.997,-104
39.5952,-107.024,-101
39.5952,-107.016,-97
39.5952,-107.014,-93
39.5952,-106.997,-102
39.5952,-106.997,-104
39.5949,-107.024,-103
39.5949,-107.024,-96
39.5949,-107.016,-96
39.5949,-107.016,-101
39.5949,-107.016,-95
39.5949,-107.015,-99
39.5949,-107.012,-96
39.5949,-107.011,-96
39.5949,-106.996,-102
39.5949,-106.996,-104
39.5949,-106.995,-103
39.5946,-107.025,-101
39.5946,-107.025,-102
39.5946,-107.024,-105
39.5946,-107.024,-100
39.5946,-107.017,-102
39.5946,-107.016,-106
39.5946,-107.016,-96
39.5946,-107.016,-105
39.5946,-107.016,-101
39.5946,-107.015,-97
39.5946,-107.012,-97
39.5946,-107.011,-101
39.5946,-106.996,-104
39.5946,-106.993,-105
39.5943,-107.025,-101
39.5943,-107.025,-104
39.5943,-107.025,-101
39.5943,-107.024,-105
39.5943,-107.024,-96
39.5943,-107.017,-97
39.5943,-107.016,-97
39.5943,-107.016,-102
39.5943,-107.016,-95
39.5943,-107.016,-97
39.5943,-107.015,-96
39.5943,-107.012,-100
39.5943,-107.011,-98
39.5943,-107.011,-96
39.5943,-107.01,-96
39.5943,-107.006,-98
39.5943,-106.997,-102
39.5943,-106.996,-103
39.5943,-106.996,-102
39.5941,-107.025,-103
39.5941,-107.025,-97
39.5941,-107.025,-99
39.5941,-107.025,-98
39.5941,-107.024,-100
39.5941,-107.017,-99
39.5941,-107.016,-96
39.5941,-107.016,-110
39.5941,-107.016,-105
39.5941,-107.015,-104
39.5941,-107.012,-96
39.5941,-107.011,-96
39.5941,-107.011,-98
39.5941,-107.011,-96
39.5941,-107.011,-98
39.5941,-107.006,-95
39.5941,-106.997,-102
39.5941,-106.996,-102
39.5941,-106.996,-105
39.5941,-106.996,-103
39.5938,-107.025,-104
39.5938,-107.025,-97
39.5938,-107.025,-97
39.5938,-107.025,-97
39.5938,-107.024,-97
39.5938,-107.016,-96
39.5938,-107.016,-96
39.5938,-107.016,-110
39.5938,-107.015,-101
39.5938,-107.012,-97
39.5938,-107.011,-101
39.5938,-107.011,-103
39.5938,-107.011,-96
39.5938,-107.004,-104
39.5938,-107.004,-104
39.5938,-107.004,-104
39.5938,-107.003,-104
39.5938,-107.003,-104
39.5938,-106.996,-104
39.5938,-106.996,-103
39.5938,-106.995,-103
39.5938,-106.994,-103
39.5938,-106.993,-103
39.5935,-107.025,-97
39.5935,-107.025,-98
39.5935,-107.025,-97
39.5935,-107.025,-97
39.5935,-107.017,-97
39.5935,-107.016,-96
39.5935,-107.016,-96
39.5935,-107.016,-111
39.5935,-107.012,-97
39.5935,-107.011,-98
39.5935,-107.011,-103
39.5935,-107.011,-98
39.5935,-107.005,-104
39.5935,-107.005,-97
39.5935,-107.004,-97
39.5935,-107.004,-97
39.5935,-107.004,-97
39.5935,-107.003,-96
39.5935,-107.003,-104
39.5935,-107.003,-104
39.5935,-106.996,-103
39.5935,-106.996,-103
39.5935,-106.996,-106
39.5935,-106.995,-106
39.5932,-107.027,-107
39.5932,-107.026,-98
39.5932,-107.025,-99
39.5932,-107.025,-99
39.5932,-107.025,-98
39.5932,-107.025,-97
39.5932,-107.017,-98
39.5932,-107.016,-101
39.5932,-107.016,-101
39.5932,-107.016,-107
39.5932,-107.013,-101
39.5932,-107.012,-98
39.5932,-107.011,-98
39.5932,-107.011,-104
39.5932,-107.011,-103
39.5932,-107.005,-97
39.5932,-107.005,-96
39.5932,-107.005,-96
39.5932,-107.004,-96
39.5932,-107.004,-96
39.5932,-107.004,-96
39.5932,-107.003,-99
39.5932,-107.003,-96
39.5932,-107.003,-96
39.5932,-106.996,-105
39.5932,-106.996,-104
39.5932,-106.995,-105
39.5929,-107.027,-101
39.5929,-107.027,-103
39.5929,-107.026,-99
39.5929,-107.025,-103
39.5929,-107.025,-98
39.5929,-107.025,-98
39.5929,-107.025,-98
39.5929,-107.017,-97
39.5929,-107.017,-117
39.5929,-107.016,-98
39.5929,-107.016,-98
39.5929,-107.016,-98
39.5929,-107.016,-99
39.5929,-107.015,-107
39.5929,-107.013,-98
39.5929,-107.013,-99
39.5929,-107.012,-103
39.5929,-107.011,-97
39.5929,-107.011,-97
39.5929,-107.011,-103
39.5929,-107.01,-98
39.5929,-107.006,-96
39.5929,-107.005,-96
39.5929,-107.005,-96
39.5929,-107.005,-100
39.5929,-107.004,-99
39.5929,-107.004,-97
39.5929,-107.004,-96
39.5929,-107.003,-96
39.5929,-107.003,-98
39.5929,-107.003,-96
39.5929,-107.003,-96
39.5929,-106.996,-103
39.5929,-106.996,-103
39.5927,-107.026,-99
39.5927,-107.026,-105
39.5927,-107.025,-105
39.5927,-107.025,-99
39.5927,-107.025,-104
39.5927,-107.018,-103
39.5927,-107.017,-104
39.5927,-107.017,-107
39.5927,-107.016,-97
39.5927,-107.016,-97
39.5927,-107.016,-97
39.5927,-107.016,-99
39.5927,-107.015,-113
39.5927,-107.013,-109
39.5927,-107.013,-99
39.5927,-107.011,-100
39.5927,-107.011,-101
39.5927,-107.011,-98
39.5927,-107.011,-100
39.5927,-107.01,-97
39.5927,-107.006,-97
39.5927,-107.006,-97
39.5927,-107.006,-98
39.5927,-107.005,-97
39.5927,-107.005,-102
39.5927,-107.005,-100
39.5927,-107.004,-97
39.5927,-107.004,-98
39.5927,-107.004,-97
39.5927,-107.003,-102
39.5927,-107.003,-100
39.5924,-107.026,-99
39.5924,-107.026,-99
39.5924,-107.026,-99
39.5924,-107.025,-105
39.5924,-107.025,-104
39.5924,-107.025,-103
39.5924,-107.017,-103
39.5924,-107.017,-97
39.5924,-107.016,-97
39.5924,-107.016,-97
39.5924,-107.016,-97
39.5924,-107.016,-99
39.5924,-107.015,-108
39.5924,-107.015,-97
39.5924,-107.012,-104
39.5924,-107.011,-98
39.5924,-107.011,-98
39.5924,-107.011,-98
39.5924,-107.011,-98
39.5924,-107.01,-98
39.5924,-107.01,-98
39.5924,-107.006,-96
39.5924,-107.006,-97
39.5924,-107.005,-99
39.5924,-107.005,-102
39.5924,-107.005,-97
39.5924,-107.004,-97
39.5924,-107.004,-98
39.5921,-107.028,-109
39.5921,-107.027,-105
39.5921,-107.026,-105
39.5921,-107.026,-99
39.5921,-107.026,-113
39.5921,-107.025,-102
39.5921,-107.025,-103
39.5921,-107.02,-103
39.5921,-107.019,-99
39.5921,-107.019,-99
39.5921,-107.019,-99
39.5921,-107.017,-104
39.5921,-107.017,-98
39.5921,-107.016,-98
39.5921,-107.016,-97
39.5921,-107.016,-97
39.5921,-107.016,-98
39.5921,-107.015,-103
39.5921,-107.015,-97
39.5921,-107.015,-101
39.5921,-107.013,-105
39.5921,-107.013,-98
39.5921,-107.013,-101
39.5921,-107.012,-100
39.5921,-107.011,-107
39.5921,-107.011,-101
39.5921,-107.011,-101
39.5921,-107.011,-99
39.5921,-107.01,-100
39.5921,-107.01,-98
39.5921,-107.006,-99
39.5921,-107.006,-97
39.5921,-107.005,-103
39.5921,-107.005,-97
39.5921,-107.005,-97
39.5918,-107.027,-112
39.5918,-107.027,-105
39.5918,-107.026,-105
39.5918,-107.026,-103
39.5918,-107.026,-104
39.5918,-107.026,-114
39.5918,-107.025,-103
39.5918,-107.025,-101
39.5918,-107.025,-99
39.5918,-107.024,-99
39.5918,-107.02,-109
39.5918,-107.019,-105
39.5918,-107.019,-99
39.5918,-107.019,-99
39.5918,-107.017,-109
39.5918,-107.017,-98
39.5918,-107.016,-98
39.5918,-107.016,-98
39.5918,-107.016,-98
39.5918,-107.016,-100
39.5918,-107.015,-103
39.5918,-107.015,-105
39.5918,-107.015,-98
39.5918,-107.013,-99
39.5918,-107.013,-102
39.5918,-107.013,-99
39.5918,-107.012,-105
39.5918,-107.012,-99
39.5918,-107.012,-105
39.5918,-107.011,-101
39.5918,-107.011,-101
39.5918,-107.011,-99
39.5918,-107.011,-99
39.5918,-107.01,-98
39.5918,-107.01,-103
39.5918,-107.01,-98
39.5918,-107.006,-101
39.5918,-107.006,-99
39.5918,-107.005,-99
39.5916,-107.026,-103
39.5916,-107.026,-102
39.5916,-107.026,-99
39.5916,-107.025,-105
39.5916,-107.025,-100
39.5916,-107.02,-101
39.5916,-107.02,-100
39.5916,-107.019,-103
39.5916,-107.019,-101
39.5916,-107.019,-103
39.5916,-107.017,-113
39.5916,-107.017,-98
39.5916,-107.016,-98
39.5916,-107.016,-98
39.5916,-107.016,-98
39.5916,-107.016,-97
39.5916,-107.015,-99
39.5916,-107.015,-101
39.5916,-107.015,-109
39.5916,-107.015,-100
39.5916,-107.013,-100
39.5916,-107.013,-100
39.5916,-107.013,-99
39.5916,-107.012,-102
39.5916,-107.012,-102
39.5916,-107.012,-106
39.5916,-107.011,-99
39.5916,-107.011,-100
39.5916,-107.011,-106
39.5916,-107.011,-102
39.5916,-107.01,-99
39.5916,-107.01,-100
39.5916,-107.01,-99
39.5916,-107.006,-97
39.5916,-107.006,-103
39.5913,-107.026,-99
39.5913,-107.025,-107
39.5913,-107.024,-103
39.5913,-107.02,-101
39.5913,-107.02,-101
39.5913,-107.02,-107
39.5913,-107.019,-110
39.5913,-107.019,-100
39.5913,-107.019,-101
39.5913,-107.018,-100
39.5913,-107.017,-106
39.5913,-107.017,-98
39.5913,-107.016,-98
39.5913,-107.016,-98
39.5913,-107.016,-98
39.5913,-107.016,-95
39.5913,-107.015,-97
39.5913,-107.015,-99
39.5913,-107.015,-102
39.5913,-107.015,-97
39.5913,-107.013,-103
39.5913,-107.013,-105
39.5913,-107.013,-106
39.5913,-107.012,-99
39.5913,-107.012,-110
39.5913,-107.012,-103
39.5913,-107.011,-100
39.5913,-107.011,-99
39.5913,-107.011,-106
39.5913,-107.011,-111
39.5913,-107.01,-99
39.5913,-107.01,-99
39.591,-107.024,-108
39.591,-107.024,-108
39.591,-107.023,-100
39.591,-107.023,-101
39.591,-107.02,-102
39.591,-107.02,-102
39.591,-107.02,-101
39.591,-107.02,-101
39.591,-107.019,-103
39.591,-107.019,-111
39.591,-107.019,-101
39.591,-107.018,-105
39.591,-107.018,-105
39.591,-107.017,-103
39.591,-107.017,-102
39.591,-107.017,-98
39.591,-107.016,-99
39.591,-107.016,-99
39.591,-107.016,-98
39.591,-107.016,-94
39.591,-107.015,-97
39.591,-107.015,-97
39.591,-107.015,-99
39.591,-107.015,-96
39.591,-107.014,-108
39.591,-107.014,-109
39.591,-107.014,-109
39.591,-107.013,-109
39.591,-107.013,-104
39.591,-107.013,-101
39.591,-107.013,-110
39.591,-107.012,-103
39.591,-107.012,-100
39.591,-107.012,-106
39.591,-107.011,-100
39.591,-107.011,-103
39.591,-107.011,-106
39.591,-107.011,-106
39.5907,-107.02,-101
39.5907,-107.02,-101
39.5907,-107.02,-101
39.5907,-107.02,-116
39.5907,-107.019,-101
39.5907,-107.019,-104
39.5907,-107.019,-108
39.5907,-107.018,-123
39.5907,-107.018,-101
39.5907,-107.018,-102
39.5907,-107.018,-102
39.5907,-107.017,-100
39.5907,-107.017,-99
39.5907,-107.017,-100
39.5907,-107.016,-100
39.5907,-107.016,-100
39.5907,-107.016,-99
39.5907,-107.016,-101
39.5907,-107.015,-95
39.5907,-107.015,-96
39.5907,-107.015,-98
39.5907,-107.015,-96
39.5907,-107.014,-104
39.5907,-107.014,-104
39.5907,-107.014,-104
39.5907,-107.013,-104
39.5907,-107.013,-104
39.5907,-107.013,-104
39.5907,-107.013,-120
39.5904,-107.02,-104
39.5904,-107.02,-103
39.5904,-107.02,-102
39.5904,-107.02,-106
39.5904,-107.019,-100
39.5904,-107.019,-101
39.5904,-107.019,-103
39.5904,-107.018,-108
39.5904,-107.018,-108
39.5904,-107.018,-109
39.5904,-107.017,-99
39.5904,-107.017,-100
39.5904,-107.017,-100
39.5904,-107.016,-100
39.5904,-107.016,-100
39.5904,-107.016,-99
39.5904,-107.016,-96
39.5904,-107.015,-95
39.5904,-107.015,-95
39.5904,-107.015,-95
39.5904,-107.015,-99
39.5904,-107.014,-104
39.5904,-107.014,-104
39.5904,-107.014,-104
39.5904,-107.013,-104
39.5904,-107.013,-104
39.5904,-107.013,-96
39.5902,-107.02,-102
39.5902,-107.02,-103
39.5902,-107.019,-100
39.5902,-107.019,-101
39.5902,-107.019,-101
39.5902,-107.018,-103
39.5902,-107.018,-100
39.5902,-107.018,-101
39.5902,-107.017,-98
39.5902,-107.017,-99
39.5902,-107.017,-100
39.5902,-107.016,-100
39.5902,-107.016,-100
39.5902,-107.016,-99
39.5902,-107.016,-103
39.5902,-107.015,-102
39.5902,-107.015,-103
39.5902,-107.015,-102
39.5902,-107.015,-104
39.5902,-107.014,-104
39.5902,-107.014,-104
39.5902,-107.014,-104
39.5902,-107.013,-104
39.5902,-107.013,-101
39.5899,-107.017,-99
39.5899,-107.016,-99
39.5899,-107.016,-99
39.5899,-107.016,-99
39.5899,-107.016,-103
39.5899,-107.015,-102
39.5899,-107.015,-102
39.5899,-107.014,-104
39.5899,-107.014,-104
39.5899,-107.014,-104
39.5899,-107.013,-104
